Play_num,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,unique_ID,event_gameID_timenum,HOMEDESCRIPTION,PLAYER1_NAME,PLAYER1_TEAM,PCTIMESTRING,PERIOD,VISITORDESCRIPTION,Score,Score_Margin,OT Game,Home_Win,time_decimals,timenum,scoremargin>10,Timeout,home_time_dummy,visitor_time_dummy,Play_after_timeout,PLAYER1_NAME,Shot Type,Makes,Base Points,Points,FT Made,PLAYER1_TEAM,Distance,Block,Steal,Defensive Player,Defensive Player Team,,,,
426,63,2,621,21800622,426-21800622,21800622-71-2,MISS Ariza 27' 3PT Fadeaway Jumper,Trevor Ariza,WAS,01:11,4,,103 - 111,8,No,1,0.0493,71,No,0,0,0,,Trevor Ariza,3 PT Shot,,0,0,,WAS,27,,,,,,,,
427,0,4,622,21800622,427-21800622,21800622-68-4,,Khris Middleton,MIL,01:08,4,Middleton REBOUND (Off:0 Def:8),103 - 111,8,No,1,0.0472,68,No,0,0,0,,Khris Middleton,,,0,0,,MIL,,,,,,,,,
428,1,2,623,21800622,428-21800622,21800622-60-2,,Khris Middleton,MIL,01:00,4,MISS Middleton 26' 3PT Jump Shot,103 - 111,8,No,1,0.0417,60,No,0,0,0,,Khris Middleton,3 PT Shot,,0,0,,MIL,26,,,,,,,,
429,0,4,624,21800622,429-21800622,21800622-57-4,Porter Jr. REBOUND (Off:1 Def:7),Otto Porter Jr.,WAS,00:57,4,,103 - 111,8,No,1,0.0396,57,No,0,0,0,,Otto Porter Jr.,,,0,0,,WAS,,,,,,,,,
430,2,6,625,21800622,430-21800622,21800622-42-6,,Tony Snell,MIL,00:42,4,Snell S.FOUL (P2.T3) (S.Wright),103 - 111,8,No,1,0.0292,42,No,0,0,0,,Tony Snell,,,0,0,,MIL,,,,,,,,,
431,11,3,628,21800622,431-21800622,21800622-42-3,Satoransky Free Throw 1 of 2 (17 PTS),Tomas Satoransky,WAS,00:42,4,,103 - 112,9,No,1,0.0292,42,No,0,0,0,,Tomas Satoransky,Free Throw,,1,1,,WAS,19,,,,,,,,
432,0,8,629,21800622,432-21800622,21800622-42-8,,Khris Middleton,MIL,00:42,4,SUB: Wilson FOR Middleton,103 - 112,9,No,1,0.0292,42,No,0,0,0,,Khris Middleton,,,0,0,,MIL,,,,,,,,,
433,12,3,631,21800622,433-21800622,21800622-42-3,Satoransky Free Throw 2 of 2 (18 PTS),Tomas Satoransky,WAS,00:42,4,,103 - 113,10,No,1,0.0292,42,No,0,0,0,,Tomas Satoransky,Free Throw,,1,1,,WAS,19,,,,,,,,
434,79,2,632,21800622,434-21800622,21800622-38-2,,Malcolm Brogdon,MIL,00:38,4,MISS Brogdon 30' 3PT Pullup Jump Shot,103 - 113,10,No,1,0.0264,38,No,0,0,0,,Malcolm Brogdon,3 PT Shot,,0,0,,MIL,30,,,,,,,,
435,0,4,633,21800622,435-21800622,21800622-34-4,Porter Jr. REBOUND (Off:1 Def:8),Otto Porter Jr.,WAS,00:34,4,,103 - 113,10,No,1,0.0236,34,No,0,0,0,,Otto Porter Jr.,,,0,0,,WAS,,,,,,,,,
436,79,2,634,21800622,436-21800622,21800622-16-2,MISS Ariza 24' 3PT Pullup Jump Shot,Trevor Ariza,WAS,00:16,4,,103 - 113,10,No,1,0.0111,16,No,0,0,0,,Trevor Ariza,3 PT Shot,,0,0,,WAS,24,,,,,,,,
437,0,4,635,21800622,437-21800622,21800622-12-4,,D.J. Wilson,MIL,00:12,4,Wilson REBOUND (Off:0 Def:3),103 - 113,10,No,1,0.0083,12,No,0,0,0,,D.J. Wilson,,,0,0,,MIL,,,,,,,,,
438,1,1,636,21800622,438-21800622,21800622-2-1,,D.J. Wilson,MIL,00:02,4,Wilson 30' 3PT Jump Shot (5 PTS) (Brogdon 8 AST),106 - 113,7,No,1,0.0014,2,No,0,0,0,,D.J. Wilson,3 PT Shot,,-3,-3,,MIL,30,,,,,,,,
439,0,13,638,21800622,439-21800622,21800622-0-13,,,,00:00,4,,106 - 113,7,No,1,0,0,No,0,0,0,,,,,0,0,,,,,,,,,,,
448,0,4,639,21800626,448-21800626,21800626-179-4,Towns REBOUND (Off:3 Def:8),Karl-Anthony Towns,MIN,02:59,4,,107 - 105,-2,No,0,0.1243,179,No,0,0,0,,Karl-Anthony Towns,,,0,0,,MIN,,,,,,,,,
449,5,1,640,21800626,449-21800626,21800626-167-1,Towns 1' Layup (26 PTS) (Rose 4 AST),Karl-Anthony Towns,MIN,02:47,4,,107 - 107,0,No,0,0.116,167,No,0,0,0,,Karl-Anthony Towns,Layup,,2,2,,MIN,1,,,,,,,,
450,1,9,642,21800626,450-21800626,21800626-165-9,,,,02:45,4,Mavericks Timeout: Regular (Reg.6 Short 0),107 - 107,0,No,0,0.1146,165,No,1,0,1,,,,,0,0,,,,,,,,,,,
451,1,1,644,21800626,451-21800626,21800626-157-1,,Jalen Brunson,DAL,02:37,4,Brunson  3PT Jump Shot (9 PTS) (Doncic 12 AST),110 - 107,-3,No,0,0.109,157,No,0,0,0,3 PT Shot,Jalen Brunson,3 PT Shot,,-3,-3,,DAL,23,,,,,,,,
452,58,1,646,21800626,452-21800626,21800626-133-1,Towns 7' Turnaround Hook Shot (28 PTS),Karl-Anthony Towns,MIN,02:13,4,,110 - 109,-1,No,0,0.0924,133,No,0,0,0,,Karl-Anthony Towns,Hook Shot,,2,2,,MIN,7,,,,,,,,
453,86,2,647,21800626,453-21800626,21800626-115-2,,Harrison Barnes,DAL,01:55,4,MISS Barnes 18' Turnaround Fadeaway Shot,110 - 109,-1,No,0,0.0799,115,No,0,0,0,,Harrison Barnes,Fadeaway,,0,0,,DAL,18,,,,,,,,
454,0,4,648,21800626,454-21800626,21800626-113-4,Gibson REBOUND (Off:4 Def:10),Taj Gibson,MIN,01:53,4,,110 - 109,-1,No,0,0.0785,113,No,0,0,0,,Taj Gibson,,,0,0,,MIN,,,,,,,,,
455,3,1,649,21800626,455-21800626,21800626-101-1,Towns 8' Hook Shot (30 PTS) (Teague 6 AST),Karl-Anthony Towns,MIN,01:41,4,,110 - 111,1,No,0,0.0701,101,No,0,0,0,,Karl-Anthony Towns,Hook Shot,,2,2,,MIN,8,,,,,,,,
456,101,1,651,21800626,456-21800626,21800626-88-1,,Luka Doncic,DAL,01:28,4,Doncic 9' Driving Floating Jump Shot (24 PTS),112 - 111,-1,No,0,0.0611,88,No,0,0,0,,Luka Doncic,Jump Shot,,-2,-2,,DAL,9,,,,,,,,
457,78,1,652,21800626,457-21800626,21800626-68-1,Teague 6' Floating Jump Shot (12 PTS) (Rose 5 AST),Jeff Teague,MIN,01:08,4,,112 - 113,1,No,0,0.0472,68,No,0,0,0,,Jeff Teague,Jump Shot,,2,2,,MIN,6,,,,,,,,
458,9,1,654,21800626,458-21800626,21800626-57-1,,Luka Doncic,DAL,00:57,4,Doncic 1' Driving Dunk (26 PTS),114 - 113,-1,No,0,0.0396,57,No,0,0,0,,Luka Doncic,Dunk,,-2,-2,,DAL,1,,,,,,,,
459,78,2,655,21800626,459-21800626,21800626-36-2,MISS Teague 10' Floating Jump Shot,Jeff Teague,MIN,00:36,4,,114 - 113,-1,No,0,0.025,36,No,0,0,0,,Jeff Teague,Jump Shot,,0,0,,MIN,10,,,,,,,,
460,0,4,656,21800626,460-21800626,21800626-35-4,Gibson REBOUND (Off:5 Def:10),Taj Gibson,MIN,00:35,4,,114 - 113,-1,No,0,0.0243,35,No,0,0,0,,Taj Gibson,,,0,0,,MIN,,,,,,,,,
461,97,1,657,21800626,461-21800626,21800626-35-1,Gibson 1' Tip Layup Shot (10 PTS),Taj Gibson,MIN,00:35,4,,114 - 115,1,No,0,0.0243,35,No,0,0,0,,Taj Gibson,Layup,,2,2,,MIN,1,,,,,,,,
462,1,9,658,21800626,462-21800626,21800626-35-9,,,,00:35,4,Mavericks Timeout: Regular (Reg.7 Short 0),114 - 115,1,No,0,0.0243,35,No,1,0,1,,,,,0,0,,,,,,,,,,,
463,0,8,659,21800626,463-21800626,21800626-35-8,SUB: Okogie FOR Rose,Derrick Rose,MIN,00:35,4,,114 - 115,1,No,0,0.0243,35,No,0,0,0,,Derrick Rose,,,0,0,,MIN,,,,,,,,,
464,1,5,661,21800626,464-21800626,21800626-33-5,Gibson STEAL (1 STL),Luka Doncic,DAL,00:33,4,Doncic Bad Pass Turnover (P1.T7),114 - 115,1,No,0,0.0229,33,No,0,0,0,Turnover,Luka Doncic,,,0,0,,DAL,,,1,Taj Gibson,MIN,,,,
465,1,5,663,21800626,465-21800626,21800626-30-5,Okogie Bad Pass Turnover (P2.T12),Josh Okogie,MIN,00:30,4,Jordan STEAL (2 STL),114 - 115,1,No,0,0.0208,30,No,0,0,0,,Josh Okogie,,,0,0,,MIN,,,,,,,,,
466,79,1,665,21800626,466-21800626,21800626-23-1,,Luka Doncic,DAL,00:23,4,Doncic 28' 3PT Pullup Jump Shot (29 PTS),117 - 115,-2,No,0,0.016,23,No,0,0,0,,Luka Doncic,3 PT Shot,,-3,-3,,DAL,28,,,,,,,,
467,1,9,666,21800626,467-21800626,21800626-22-9,TIMBERWOLVES Timeout: Regular (Full 5 Short 0),,,00:22,4,,117 - 115,-2,No,0,0.0153,22,No,1,1,0,,,,,0,0,,,,,,,,,,,
468,0,8,667,21800626,468-21800626,21800626-22-8,SUB: Rose FOR Okogie,Josh Okogie,MIN,00:22,4,,117 - 115,-2,No,0,0.0153,22,No,0,0,0,,Josh Okogie,,,0,0,,MIN,,,,,,,,,
469,0,8,668,21800626,469-21800626,21800626-22-8,,Jalen Brunson,DAL,00:22,4,SUB: Finney-Smith FOR Brunson,117 - 115,-2,No,0,0.0153,22,No,0,0,0,,Jalen Brunson,,,0,0,,DAL,,,,,,,,,
470,0,8,671,21800626,470-21800626,21800626-22-8,SUB: Saric FOR Gibson,Taj Gibson,MIN,00:22,4,,117 - 115,-2,No,0,0.0153,22,No,0,0,0,,Taj Gibson,,,0,0,,MIN,,,,,,,,,
471,1,5,673,21800626,471-21800626,21800626-10-5,Rose Bad Pass Turnover (P2.T13),Derrick Rose,MIN,00:10,4,,117 - 115,-2,No,0,0.0069,10,No,0,0,0,Turnover,Derrick Rose,,,0,0,,MIN,,,,,,,,,
472,3,6,675,21800626,472-21800626,21800626-10-6,Towns L.B.FOUL (P5.T1) (S.Twardoski),Karl-Anthony Towns,MIN,00:10,4,,117 - 115,-2,No,0,0.0069,10,No,0,0,0,,Karl-Anthony Towns,,,0,0,,MIN,,,,,,,,,
473,0,8,677,21800626,473-21800626,21800626-10-8,SUB: Gibson FOR Rose,Derrick Rose,MIN,00:10,4,,117 - 115,-2,No,0,0.0069,10,No,0,0,0,,Derrick Rose,,,0,0,,MIN,,,,,,,,,
474,0,8,678,21800626,474-21800626,21800626-10-8,SUB: Okogie FOR Saric,Dario Saric,MIN,00:10,4,,117 - 115,-2,No,0,0.0069,10,No,0,0,0,,Dario Saric,,,0,0,,MIN,,,,,,,,,
475,0,8,681,21800626,475-21800626,21800626-10-8,SUB: Dieng FOR Towns,Karl-Anthony Towns,MIN,00:10,4,,117 - 115,-2,No,0,0.0069,10,No,0,0,0,,Karl-Anthony Towns,,,0,0,,MIN,,,,,,,,,
476,0,8,683,21800626,476-21800626,21800626-10-8,,DeAndre Jordan,DAL,00:10,4,SUB: Brunson FOR Jordan,117 - 115,-2,No,0,0.0069,10,No,0,0,0,,DeAndre Jordan,,,0,0,,DAL,,,,,,,,,
477,28,6,685,21800626,477-21800626,21800626-7-6,Okogie Personal Take Foul (P3.PN) (S.Twardoski),Josh Okogie,MIN,00:07,4,,117 - 115,-2,No,0,0.0049,7,No,0,0,0,,Josh Okogie,,,0,0,,MIN,,,,,,,,,
478,11,3,687,21800626,478-21800626,21800626-7-3,,Harrison Barnes,DAL,00:07,4,Barnes Free Throw 1 of 2 (22 PTS),118 - 115,-3,No,0,0.0049,7,No,0,0,0,,Harrison Barnes,Free Throw,,-1,-1,,DAL,19,,,,,,,,
479,0,8,688,21800626,479-21800626,21800626-7-8,SUB: Towns FOR Dieng,Gorgui Dieng,MIN,00:07,4,,118 - 115,-3,No,0,0.0049,7,No,0,0,0,,Gorgui Dieng,,,0,0,,MIN,,,,,,,,,
480,12,3,690,21800626,480-21800626,21800626-7-3,,Harrison Barnes,DAL,00:07,4,Barnes Free Throw 2 of 2 (23 PTS),119 - 115,-4,No,0,0.0049,7,No,0,0,0,,Harrison Barnes,Free Throw,,-1,-1,,DAL,19,,,,,,,,
481,1,9,691,21800626,481-21800626,21800626-7-9,TIMBERWOLVES Timeout: Regular (Full 6 Short 0),,,00:07,4,,119 - 115,-4,No,0,0.0049,7,No,1,1,0,,,,,0,0,,,,,,,,,,,
482,0,8,692,21800626,482-21800626,21800626-7-8,SUB: Saric FOR Okogie,Josh Okogie,MIN,00:07,4,,119 - 115,-4,No,0,0.0049,7,No,0,0,0,,Josh Okogie,,,0,0,,MIN,,,,,,,,,
483,0,8,693,21800626,483-21800626,21800626-7-8,SUB: Rose FOR Gibson,Taj Gibson,MIN,00:07,4,,119 - 115,-4,No,0,0.0049,7,No,0,0,0,,Taj Gibson,,,0,0,,MIN,,,,,,,,,
484,1,2,696,21800626,484-21800626,21800626-2-2,MISS Towns 25' 3PT Jump Shot,Karl-Anthony Towns,MIN,00:02,4,,119 - 115,-4,No,0,0.0014,2,No,0,0,0,3 PT Shot,Karl-Anthony Towns,3 PT Shot,,0,0,,MIN,25,,,,,,,,
485,0,4,697,21800626,485-21800626,21800626-0-4,Saric REBOUND (Off:2 Def:2),Dario Saric,MIN,00:00,4,,119 - 115,-4,No,0,0,0,No,0,0,0,,Dario Saric,,,0,0,,MIN,,,,,,,,,
486,1,2,698,21800626,486-21800626,21800626-0-2,MISS Rose 25' 3PT Jump Shot,Derrick Rose,MIN,00:00,4,,119 - 115,-4,No,0,0,0,No,0,0,0,,Derrick Rose,3 PT Shot,,0,0,,MIN,25,,,,,,,,
487,0,4,699,21800626,487-21800626,21800626-0-4,TIMBERWOLVES Rebound,,,00:00,4,,119 - 115,-4,No,0,0,0,No,0,0,0,,,,,0,0,,,,,,,,,,,
488,0,13,700,21800626,488-21800626,21800626-0-13,,,,00:00,4,,119 - 115,-4,No,0,0,0,No,0,0,0,,,,,0,0,,,,,,,,,,,
408,58,1,604,21800630,408-21800630,21800630-167-1,,Blake Griffin,DET,02:47,4,Griffin 3' Turnaround Hook Shot (44 PTS),107 - 99,-8,No,0,0.116,167,No,0,0,0,,Blake Griffin,Hook Shot,,0,0,,DET,3,,,,,,,,
409,1,2,605,21800630,409-21800630,21800630-158-2,MISS Gallinari 25' 3PT Jump Shot,Danilo Gallinari,LAC,02:38,4,,107 - 99,-8,No,0,0.1097,158,No,0,0,0,,Danilo Gallinari,3 PT Shot,,0,0,,LAC,25,,,,,,,,
410,0,4,606,21800630,410-21800630,21800630-156-4,Beverley REBOUND (Off:1 Def:2),Patrick Beverley,LAC,02:36,4,,107 - 99,-8,No,0,0.1083,156,No,0,0,0,,Patrick Beverley,,,0,0,,LAC,,,,,,,,,
411,1,2,607,21800630,411-21800630,21800630-149-2,MISS Gallinari 26' 3PT Jump Shot,Danilo Gallinari,LAC,02:29,4,,107 - 99,-8,No,0,0.1035,149,No,0,0,0,,Danilo Gallinari,3 PT Shot,,0,0,,LAC,26,,,,,,,,
412,0,4,608,21800630,412-21800630,21800630-147-4,Harrell REBOUND (Off:3 Def:4),Montrezl Harrell,LAC,02:27,4,,107 - 99,-8,No,0,0.1021,147,No,0,0,0,,Montrezl Harrell,,,0,0,,LAC,,,,,,,,,
413,2,6,609,21800630,413-21800630,21800630-147-6,,Bruce Brown,DET,02:27,4,Brown S.FOUL (P4.PN) (Z.Zarba),107 - 99,-8,No,0,0.1021,147,No,0,0,0,,Bruce Brown,,,0,0,,DET,,,,,,,,,
414,11,3,611,21800630,414-21800630,21800630-147-3,MISS Harrell Free Throw 1 of 2,Montrezl Harrell,LAC,02:27,4,,107 - 99,-8,No,0,0.1021,147,No,0,0,0,,Montrezl Harrell,Free Throw,,0,0,,LAC,19,,,,,,,,
415,1,4,612,21800630,415-21800630,21800630-147-4,CLIPPERS Rebound,,,02:27,4,,107 - 99,-8,No,0,0.1021,147,No,0,0,0,,,,,0,0,,,,,,,,,,,
416,12,3,613,21800630,416-21800630,21800630-147-3,Harrell Free Throw 2 of 2 (21 PTS),Montrezl Harrell,LAC,02:27,4,,107 - 100,-7,No,0,0.1021,147,No,0,0,0,,Montrezl Harrell,Free Throw,,1,1,,LAC,19,,,,,,,,
417,6,2,614,21800630,417-21800630,21800630-125-2,Harrell BLOCK (4 BLK),Reggie Jackson,DET,02:05,4,MISS Jackson 3' Driving Layup,107 - 100,-7,No,0,0.0868,125,No,0,0,0,,Reggie Jackson,Layup,,0,0,,DET,3,,,,,,,,
418,0,4,616,21800630,418-21800630,21800630-122-4,Harrell REBOUND (Off:3 Def:5),Montrezl Harrell,LAC,02:02,4,,107 - 100,-7,No,0,0.0847,122,No,0,0,0,,Montrezl Harrell,,,0,0,,LAC,,,,,,,,,
419,78,1,617,21800630,419-21800630,21800630-117-1,Harris 12' Floating Jump Shot (11 PTS) (Beverley 2 AST),Tobias Harris,LAC,01:57,4,,107 - 102,-5,No,0,0.0813,117,No,0,0,0,,Tobias Harris,Jump Shot,,2,2,,LAC,12,,,,,,,,
420,1,2,619,21800630,420-21800630,21800630-94-2,,Reggie Bullock,DET,01:34,4,MISS Bullock 28' 3PT Jump Shot,107 - 102,-5,No,0,0.0653,94,No,0,0,0,,Reggie Bullock,3 PT Shot,,0,0,,DET,28,,,,,,,,
421,0,4,620,21800630,421-21800630,21800630-93-4,,Andre Drummond,DET,01:33,4,Drummond REBOUND (Off:9 Def:12),107 - 102,-5,No,0,0.0646,93,No,0,0,0,,Andre Drummond,,,0,0,,DET,,,,,,,,,
422,1,6,621,21800630,422-21800630,21800630-93-6,Beverley P.FOUL (P3.T3) (A.Smith),Patrick Beverley,LAC,01:33,4,,107 - 102,-5,No,0,0.0646,93,No,0,0,0,,Patrick Beverley,,,0,0,,LAC,,,,,,,,,
423,80,2,624,21800630,423-21800630,21800630-76-2,,Blake Griffin,DET,01:16,4,MISS Griffin  3PT Step Back Jump Shot,107 - 102,-5,No,0,0.0528,76,No,0,0,0,,Blake Griffin,3 PT Shot,,0,0,,DET,23,,,,,,,,
424,0,4,625,21800630,424-21800630,21800630-73-4,Harrell REBOUND (Off:3 Def:6),Montrezl Harrell,LAC,01:13,4,,107 - 102,-5,No,0,0.0507,73,No,0,0,0,,Montrezl Harrell,,,0,0,,LAC,,,,,,,,,
425,2,6,626,21800630,425-21800630,21800630-73-6,,Reggie Bullock,DET,01:13,4,Bullock S.FOUL (P3.PN) (Z.Zarba),107 - 102,-5,No,0,0.0507,73,No,0,0,0,,Reggie Bullock,,,0,0,,DET,,,,,,,,,
426,11,3,628,21800630,426-21800630,21800630-73-3,Gallinari Free Throw 1 of 2 (22 PTS),Danilo Gallinari,LAC,01:13,4,,107 - 103,-4,No,0,0.0507,73,No,0,0,0,,Danilo Gallinari,Free Throw,,1,1,,LAC,19,,,,,,,,
427,12,3,629,21800630,427-21800630,21800630-73-3,Gallinari Free Throw 2 of 2 (23 PTS),Danilo Gallinari,LAC,01:13,4,,107 - 104,-3,No,0,0.0507,73,No,0,0,0,,Danilo Gallinari,Free Throw,,1,1,,LAC,19,,,,,,,,
428,1,2,630,21800630,428-21800630,21800630-50-2,,Reggie Jackson,DET,00:50,4,MISS Jackson 26' 3PT Jump Shot,107 - 104,-3,No,0,0.0347,50,No,0,0,0,,Reggie Jackson,3 PT Shot,,0,0,,DET,26,,,,,,,,
429,0,4,631,21800630,429-21800630,21800630-46-4,,Reggie Bullock,DET,00:46,4,Bullock REBOUND (Off:2 Def:5),107 - 104,-3,No,0,0.0319,46,No,0,0,0,,Reggie Bullock,,,0,0,,DET,,,,,,,,,
430,97,2,632,21800630,430-21800630,21800630-46-2,,Reggie Bullock,DET,00:46,4,MISS Bullock 1' Tip Layup Shot,107 - 104,-3,No,0,0.0319,46,No,0,0,0,,Reggie Bullock,Layup,,0,0,,DET,1,,,,,,,,
431,0,4,633,21800630,431-21800630,21800630-45-4,,Bruce Brown,DET,00:45,4,Brown REBOUND (Off:2 Def:4),107 - 104,-3,No,0,0.0313,45,No,0,0,0,,Bruce Brown,,,0,0,,DET,,,,,,,,,
432,1,2,634,21800630,432-21800630,21800630-33-2,,Blake Griffin,DET,00:33,4,MISS Griffin 26' 3PT Jump Shot,107 - 104,-3,No,0,0.0229,33,No,0,0,0,,Blake Griffin,3 PT Shot,,0,0,,DET,26,,,,,,,,
433,0,4,635,21800630,433-21800630,21800630-33-4,Gallinari REBOUND (Off:0 Def:6),Danilo Gallinari,LAC,00:33,4,,107 - 104,-3,No,0,0.0229,33,No,0,0,0,,Danilo Gallinari,,,0,0,,LAC,,,,,,,,,
434,1,9,636,21800630,434-21800630,21800630-33-9,CLIPPERS Timeout: Regular (Full 6 Short 0),,,00:33,4,,107 - 104,-3,No,0,0.0229,33,No,1,1,0,,,,,0,0,,,,,,,,,,,
435,1,5,644,21800630,435-21800630,21800630-28-5,Harrell Bad Pass Turnover (P2.T16),Montrezl Harrell,LAC,00:28,4,Griffin STEAL (3 STL),107 - 104,-3,No,0,0.0194,28,No,0,0,0,Turnover,Montrezl Harrell,,,0,0,,LAC,,,1,Blake Griffin,DET,,,,
436,39,5,648,21800630,436-21800630,21800630-28-5,,Blake Griffin,DET,00:28,4,Griffin Step Out of Bounds Turnover (P4.T18),107 - 104,-3,No,0,0.0194,28,No,0,0,0,,Blake Griffin,,,0,0,,DET,,,,,,,,,
437,0,18,653,21800630,437-21800630,21800630-28-18,,,,00:28,4,,107 - 104,-3,No,0,0.0194,28,No,0,0,0,,,,,0,0,,,,,,,,,,,
438,0,18,638,21800630,438-21800630,21800630-28-18,,,,00:28,4,,107 - 104,-3,No,0,0.0194,28,No,0,0,0,,,,,0,0,,,,,,,,,,,
439,1,5,639,21800630,439-21800630,21800630-21-5,Williams Bad Pass Turnover (P4.T17),Lou Williams,LAC,00:21,4,Brown STEAL (3 STL),107 - 104,-3,No,0,0.0146,21,No,0,0,0,,Lou Williams,,,0,0,,LAC,,,,,,,,,
440,28,6,641,21800630,440-21800630,21800630-20-6,Gallinari Personal Take Foul (P3.PN) (A.Smith),Danilo Gallinari,LAC,00:20,4,,107 - 104,-3,No,0,0.0139,20,No,0,0,0,,Danilo Gallinari,,,0,0,,LAC,,,,,,,,,
441,11,3,643,21800630,441-21800630,21800630-20-3,,Bruce Brown,DET,00:20,4,Brown Free Throw 1 of 2 (1 PTS),108 - 104,-4,No,0,0.0139,20,No,0,0,0,,Bruce Brown,Free Throw,,-1,-1,,DET,19,,,,,,,,
442,12,3,646,21800630,442-21800630,21800630-20-3,,Bruce Brown,DET,00:20,4,Brown Free Throw 2 of 2 (2 PTS),109 - 104,-5,No,0,0.0139,20,No,0,0,0,,Bruce Brown,Free Throw,,-1,-1,,DET,19,,,,,,,,
443,1,9,647,21800630,443-21800630,21800630-20-9,CLIPPERS Timeout: Regular (Full 7 Short 0),,,00:20,4,,109 - 104,-5,No,0,0.0139,20,No,1,1,0,,,,,0,0,,,,,,,,,,,
444,1,2,649,21800630,444-21800630,21800630-10-2,MISS Gallinari 28' 3PT Jump Shot,Danilo Gallinari,LAC,00:10,4,,109 - 104,-5,No,0,0.0069,10,No,0,0,0,3 PT Shot,Danilo Gallinari,3 PT Shot,,0,0,,LAC,28,,,,,,,,
445,0,4,650,21800630,445-21800630,21800630-8-4,,Blake Griffin,DET,00:08,4,Griffin REBOUND (Off:0 Def:8),109 - 104,-5,No,0,0.0056,8,No,0,0,0,,Blake Griffin,,,0,0,,DET,,,,,,,,,
446,0,13,651,21800630,446-21800630,21800630-0-13,,,,00:00,4,,109 - 104,-5,No,0,0,0,No,0,0,0,,,,,0,0,,,,,,,,,,,
414,101,1,604,21800631,414-21800631,21800631-168-1,,Mike Conley,MEM,02:48,4,Conley 17' Driving Floating Jump Shot (22 PTS) (Gasol 5 AST),104 - 106,2,No,1,0.1167,168,No,0,0,0,,Mike Conley,Jump Shot,,0,0,,MEM,17,,,,,,,,
415,1,5,606,21800631,415-21800631,21800631-149-5,Johnson Bad Pass Turnover (P3.T13),Tyler Johnson,MIA,02:29,4,Jackson Jr. STEAL (2 STL),104 - 106,2,No,1,0.1035,149,No,0,0,0,,Tyler Johnson,,,0,0,,MIA,,,,,,,,,
416,1,5,608,21800631,416-21800631,21800631-144-5,Richardson STEAL (2 STL),Marc Gasol,MEM,02:24,4,Gasol Bad Pass Turnover (P1.T12),104 - 106,2,No,1,0.1,144,No,0,0,0,,Marc Gasol,,,0,0,,MEM,,,,,,,,,
417,41,1,610,21800631,417-21800631,21800631-141-1,Richardson 2' Running Layup (11 PTS),Josh Richardson,MIA,02:21,4,,104 - 108,4,No,1,0.0979,141,No,0,0,0,,Josh Richardson,Layup,,2,2,,MIA,2,,,,,,,,
418,1,9,611,21800631,418-21800631,21800631-141-9,,,,02:21,4,Grizzlies Timeout: Regular (Reg.6 Short 0),104 - 108,4,No,1,0.0979,141,No,1,0,1,,,,,0,0,,,,,,,,,,,
419,58,1,612,21800631,419-21800631,21800631-121-1,,Marc Gasol,MEM,02:01,4,Gasol 4' Turnaround Hook Shot (15 PTS),106 - 108,2,No,1,0.084,121,No,0,0,0,Hook Shot,Marc Gasol,Hook Shot,,-2,-2,,MEM,4,,,,,,,,
420,1,5,613,21800631,420-21800631,21800631-107-5,Richardson Bad Pass Turnover (P1.T14),Josh Richardson,MIA,01:47,4,Jackson Jr. STEAL (3 STL),106 - 108,2,No,1,0.0743,107,No,0,0,0,,Josh Richardson,,,0,0,,MIA,,,,,,,,,
421,66,1,615,21800631,421-21800631,21800631-93-1,,JaMychal Green,MEM,01:33,4,Green 8' Jump Bank Shot (24 PTS),108 - 108,0,No,1,0.0646,93,No,0,0,0,,JaMychal Green,,,-2,-2,,MEM,8,,,,,,,,
422,79,2,616,21800631,422-21800631,21800631-78-2,MISS Winslow 9' Pullup Jump Shot,Justise Winslow,MIA,01:18,4,,108 - 108,0,No,1,0.0542,78,No,0,0,0,,Justise Winslow,Jump Shot,,0,0,,MIA,9,,,,,,,,
423,0,4,617,21800631,423-21800631,21800631-75-4,,JaMychal Green,MEM,01:15,4,Green REBOUND (Off:5 Def:6),108 - 108,0,No,1,0.0521,75,No,0,0,0,,JaMychal Green,,,0,0,,MEM,,,,,,,,,
424,101,2,618,21800631,424-21800631,21800631-55-2,,Mike Conley,MEM,00:55,4,MISS Conley 16' Driving Floating Jump Shot,108 - 108,0,No,1,0.0382,55,No,0,0,0,,Mike Conley,Jump Shot,,0,0,,MEM,16,,,,,,,,
425,0,4,619,21800631,425-21800631,21800631-55-4,HEAT Rebound,,,00:55,4,,108 - 108,0,No,1,0.0382,55,No,0,0,0,,,,,0,0,,,,,,,,,,,
426,3,6,620,21800631,426-21800631,21800631-55-6,,Mike Conley,MEM,00:55,4,Conley L.B.FOUL (P2.PN) (J.Phillips),108 - 108,0,No,1,0.0382,55,No,0,0,0,,Mike Conley,,,0,0,,MEM,,,,,,,,,
427,11,3,622,21800631,427-21800631,21800631-55-3,MISS Adebayo Free Throw 1 of 2,Bam Adebayo,MIA,00:55,4,,108 - 108,0,No,1,0.0382,55,No,0,0,0,,Bam Adebayo,Free Throw,,0,0,,MIA,19,,,,,,,,
428,1,4,623,21800631,428-21800631,21800631-55-4,HEAT Rebound,,,00:55,4,,108 - 108,0,No,1,0.0382,55,No,0,0,0,,,,,0,0,,,,,,,,,,,
